group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
melanoma,RGS10,10.421435,0.3392497,1.9794278469680239e-25,9.377826021707003e-24,0.42883738248161596,0.34320658956651967
melanoma,PALLD,-10.411171,-0.95348436,2.2049288201190505e-25,1.0386018843482077e-23,0.12380154519221818,0.19843580996755136
melanoma,ETFA,10.370219,0.31852466,3.3874577180427863e-25,1.580448666511179e-23,0.5082379223680537,0.4282386221815459
melanoma,RYBP,10.365819,0.2692507,3.5470800216520424e-25,1.651781609323772e-23,0.6427441124453133,0.5782511024211665
melanoma,PRICKLE1,-10.365613,-0.9797718,3.5547354502468213e-25,1.6522114144793038e-23,0.11263148096434888,0.18961644063566022
melanoma,F13A1,-10.355963,-0.45659393,3.9320864315073946e-25,1.8241461836601695e-23,0.3259797077166527,0.3924619352691572
melanoma,KSR1,10.347947,0.27798975,4.275533051944033e-25,1.979733143919972e-23,0.6374383319370753,0.5626092020966803
melanoma,LY96,-10.340875,-0.41366094,4.603179418348392e-25,2.127431753402785e-23,0.382109280461696,0.43206589566519676
melanoma,RHBDF2,10.340464,0.36673683,4.622974287878609e-25,2.132564135316334e-23,0.4049148282602625,0.3204925534570264
melanoma,DNAJC5,10.330035,0.25047716,5.154180409520069e-25,2.3731471187623268e-23,0.7050172205156846,0.6351609950911058
melanoma,NCEH1,10.296054,0.4372089,7.3411449379932415e-25,3.37376475511783e-23,0.3624685841943591,0.2832182377901656
melanoma,TRAPPC10,10.291764,0.2900627,7.675719273715999e-25,3.52093134011709e-23,0.5689286046728103,0.4981279640569099
melanoma,SH3TC1,10.270263,0.43949753,9.594298090231827e-25,4.384612093712835e-23,0.3176952434143163,0.2335468841001747
melanoma,ATP8B4,10.254652,0.3522793,1.127819080276257e-24,5.13502932264557e-23,0.45601787210276457,0.3772360429320243
melanoma,CENPP,10.237312,0.79735136,1.3493321458452982e-24,6.120879887465704e-23,0.19687238201619658,0.11822947000582411
melanoma,SNRPB2,10.236629,0.36940193,1.3588879873387524e-24,6.152854261490834e-23,0.3802476030903844,0.29611448539811963
melanoma,COPS3,10.233911,0.46483535,1.3975968119672974e-24,6.316468390882035e-23,0.29051475379316766,0.20675596971461851
melanoma,AP2A2,10.22034,0.38316682,1.6077602484257375e-24,7.252949311877947e-23,0.39104533184399143,0.3110075713453698
melanoma,RPS6KC1,10.201866,0.25304988,1.9449980431076305e-24,8.742160618297502e-23,0.6881690403053151,0.6198519011565022
