Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,group,library
prerank,cognition_(GO:0050890),-0.46384421421426447,-0.9029648888159546,0.88,1.0,1.0,7/39,16.12%,TNF;SHROOM4;FAM107A;GRM5;TUSC3;SLC8A2;HOXA1,8,GO_BP
prerank,fructose_6-phosphate,-0.5130742330072641,-0.9026244813369363,0.7835051546391752,1.0,1.0,2/10,22.90%,GFPT2;FBP2,8,GO_BP
prerank,integrin-mediated_signaling,-0.4569459716320933,-0.9023905649649631,0.9,1.0,1.0,19/70,30.11%,ITGA10;ZNF304;NME2;MADCAM1;ITGB5;ITGB8;LAMA3;MPIG6B;FERMT2;CD40LG;ITGA2;ITGA11;FBLN1;CDH17;ADAM11;ITGB3;ITGB6;ITGBL1;PTN,8,GO_BP
prerank,granulocyte_differentiation,-0.4853944365126107,-0.9014649411137938,0.87,1.0,1.0,3/19,24.66%,CEBPE;GATA1;TAL1,8,GO_BP
prerank,secondary_alcohol,-0.4653063901050701,-0.9003901879727587,0.9,1.0,1.0,15/39,43.72%,LCAT;CETP;SULT2B1;APOF;SULT2A1;APOE;APOA2;APOB;ANGPTL3;CYP27A1;RXRA;OSBPL5;NSDHL;SOAT1;OSBPL1A,8,GO_BP
prerank,Golgi_localization,0.4694035631293572,0.8993217712261565,0.5,0.8145454545454546,1.0,12/12,53.08%,RIPOR1;UVRAG;YWHAZ;PDCD10;STK25;TBCCD1;COPG1;CDC42;SLC9A3R1;HOOK3;ARHGAP21;ARCN1,8,GO_BP
prerank,respiratory_system,-0.47268573783609374,-0.8991821174261829,0.88,1.0,1.0,13/29,38.97%,FGFR2;GLI2;FGF1;CCDC39;FGF9;PDPN;WNT7B;BMP4;FGF2;RBP4;STRA6;WT1;CHI3L1,8,GO_BP
prerank,isotype_switching,-0.5029462625962903,-0.8987287705424033,0.7777777777777778,1.0,1.0,1/11,13.58%,CD40LG,8,GO_BP
prerank,limb_development,-0.47239404475265845,-0.8986092382776879,0.8,1.0,1.0,10/25,39.45%,INTU;RSPO2;GLI3;GREM1;FGF10;LRP4;COMP;SMOC1;KDF1;FGF8,8,GO_BP
prerank,respiratory_electron,-0.4964497629390543,-0.8985523347196712,0.78,1.0,1.0,1/14,17.89%,SLC25A18,8,GO_BP
prerank,epithelial_cell-cell,-0.5070848118504652,-0.8977321470339771,0.7171717171717171,1.0,1.0,5/11,36.88%,THBS4;ITGB5;CAMSAP3;BVES;KIT,8,GO_BP
prerank,proteolysis_involved,-0.45437170983637754,-0.8973485314219493,0.96,1.0,1.0,9/71,30.54%,OTUD7A;GZMA;CTSF;NR1D1;FAP;ADAMTS12;ADAMTS7;CHMP4C;CTSV,8,GO_BP
prerank,lytic_vacuole,-0.4664517715273704,-0.8960947249724631,0.91,1.0,1.0,3/31,17.85%,ACP2;MYO7A;ACP4,8,GO_BP
prerank,respiratory_tube,-0.475768490118445,-0.8957025268886324,0.85,1.0,1.0,12/25,38.97%,FGFR2;GLI2;FGF1;CCDC39;FGF9;PDPN;WNT7B;BMP4;FGF2;RBP4;STRA6;CHI3L1,8,GO_BP
prerank,fat_cell,-0.45441792993921404,-0.8955882294581912,0.95,1.0,1.0,19/54,43.23%,NR4A1;PPARG;NR4A3;FFAR4;C1QTNF3;BSCL2;PRDM16;INHBB;ADIPOQ;UCP1;ALOXE3;IL11;TCF7L2;PID1;CTBP2;KLF4;STEAP4;MAFB;METRNL,8,GO_BP
prerank,protein_prenylation,-0.49743187600420335,-0.894975000988547,0.7368421052631579,1.0,1.0,1/10,23.56%,AIPL1,8,GO_BP
prerank,myelination_(GO:0042552),-0.4655984432094195,-0.8948819340620986,0.9,1.0,1.0,16/45,38.58%,PMP22;CNTNAP1;MAL;SCN8A;ARHGEF10;ACSBG1;SOX10;NFASC;TPPP;MYRF;SLC8A3;GPC1;AMIGO1;MYOC;MAL2;MALL,8,GO_BP
prerank,peptide_hormone,-0.49075416349885903,-0.8947924984653713,0.83,1.0,1.0,5/18,31.57%,EXOC3L1;FFAR4;FAM3B;NEUROD1;PTPRN,8,GO_BP
prerank,phospholipid_catabolic,-0.48737321914490656,-0.8938916911547975,0.83,1.0,1.0,10/21,43.97%,LIPG;PLA2G4B;ENPP6;APOA2;ANGPTL3;PLA2G4E;PLA2G4A;SMPDL3A;PLBD1;PNPLA6,8,GO_BP
prerank,phospholipid_transport,-0.4532346555791671,-0.8936947933780767,0.95,1.0,1.0,9/52,27.53%,PLTP;ATP8A2;ABCA12;APOC1;TNFAIP8L3;MTTP;APOE;APOA2;ABCA4,8,GO_BP
prerank,protein_tetramerization,-0.45432533526120383,-0.8934869244455595,0.97,1.0,1.0,15/65,37.58%,KCNJ2;TRPM4;RYR3;PKD2L1;GNMT;TRPV5;HCN1;MIP;SYCP1;ALDH1A3;AQP10;TDO2;KIF25;TRPA1;KCNJ12,8,GO_BP
prerank,epidermal_growth,-0.4620052537895659,-0.8931821682457686,0.9,1.0,1.0,14/45,41.30%,AREG;SLC30A10;FAM83A;SHC3;EGF;EPGN;BTC;PIGR;FAM83B;GRB7;EFEMP1;TDGF1;EGFR;SRC,8,GO_BP
prerank,cellular_biogenic,-0.509482539753711,-0.8928856403512642,0.8282828282828283,1.0,1.0,3/11,33.32%,MAOA;SLC29A4;DDC,8,GO_BP
prerank,exonucleolytic_catabolism,-0.46581146085302527,-0.8919414501879162,0.93,1.0,1.0,1/33,5.06%,EDC4,8,GO_BP
prerank,cytoskeleton_organization,-0.4490626342816478,-0.8912256511425785,0.99,1.0,1.0,24/108,29.77%,NECTIN2;FITM2;MAST1;CNTNAP1;DIAPH3;DES;CCL2;MDK;WTIP;PAK5;PCLO;FGD5;RAC3;RND2;DMTN;ARC;CSPG5;STRIP2;CCL24;OBSL1;APOE;RND3;RHOD;MARK1,8,GO_BP
prerank,glutathione_metabolic,-0.46932070079477545,-0.8902301047810265,0.89,1.0,1.0,10/33,40.87%,OPLAH;MMACHC;GSTM2;GGT5;GSTM1;HPGDS;GSTT2B;DPEP1;CHAC1;GSTM5,8,GO_BP
prerank,amyloid_precursor,-0.47921975613315565,-0.8899193547012274,0.87,1.0,1.0,4/17,24.21%,PSEN2;TMCC2;NSG1;APOE,8,GO_BP
prerank,lipoprotein_biosynthetic,-0.503798218338058,-0.8897994920628186,0.7448979591836735,1.0,1.0,2/11,27.48%,APOE;ALOX12B,8,GO_BP
prerank,neuron_development,-0.44038864451447174,-0.8884955674969888,0.99,1.0,1.0,36/131,40.13%,LRP12;MICALL2;TENM2;NCDN;CDNF;PBX1;NLGN1;MAPT;MYT1L;UNC5A;ATP8A2;ATCAY;ISL2;GLI2;SH3GL2;SAMD14;ETV1;LGI1;RP1L1;NTRK2;RP1;NRTN;SLC44A4;GRXCR1;SRRM4;TMEM108;APOE;STMND1;ACTL6B;GPRIN2;MYOC;PRDM12;STMN2;L1CAM;DCX;STMN4,8,GO_BP
prerank,protein_glycosylation,-0.4418703842009694,-0.8884656413502261,1.0,1.0,1.0,29/126,33.60%,FUT4;B3GNT8;DOLPP1;ST8SIA6;ALG1L2;B4GAT1;MGAT4C;ST8SIA1;MGAT5B;B3GALNT1;GFPT2;TUSC3;PLOD2;B3GALT2;ST8SIA5;GCNT3;FUT9;B3GNT6;GALNT18;SERP2;GALNTL5;ST6GALNAC1;B3GNT3;FUT6;GCNT4;B3GNT4;MGAT4D;FUT1;ST8SIA2,8,GO_BP
prerank,nucleoside_phosphate,-0.48758576746118587,-0.8884562922965412,0.8181818181818182,1.0,1.0,3/13,30.12%,ENPP1;ENTPD3;ENTPD8,8,GO_BP
prerank,peptidyl-glutamic_acid,-0.4756176202160078,-0.8878613917118394,0.87,1.0,1.0,8/24,42.72%,TTLL7;TTLL6;NAA11;TTLL8;TTLL2;TTLL10;TTLL4;AGTPBP1,8,GO_BP
prerank,steroid_catabolic,-0.4971382500882412,-0.8876704794760437,0.7684210526315789,1.0,1.0,5/10,39.61%,HSD11B1;FGF23;CYP19A1;CYP1A2;CYP27B1,8,GO_BP
prerank,cardiac_atrium,-0.4839446626578823,-0.8872621066155221,0.8061224489795918,1.0,1.0,6/13,39.42%,MESP1;SHOX2;GATA4;DLL4;TBX20;BMP2,8,GO_BP
prerank,lipoprotein_localization,-0.5188630664955977,-0.88674362219752,0.8080808080808081,1.0,1.0,5/11,42.76%,PPARG;APOB;CD36;LRP1;VMP1,8,GO_BP
prerank,mitochondrial_fusion,-0.4817588515094177,-0.8865101369549232,0.89,1.0,1.0,1/18,13.46%,PLD6,8,GO_BP
prerank,glycerolipid_metabolic,-0.49767803550556733,-0.8854795611454862,0.7755102040816326,1.0,1.0,3/11,32.35%,DGKB;PNPLA3;PDXP,8,GO_BP
prerank,glutamate_metabolic,-0.4668657900422696,-0.8852419797909624,0.89,1.0,1.0,7/21,37.50%,NAGS;GLS2;GAD1;GLUD2;PRODH2;PRODH;AADAT,8,GO_BP
prerank,pyruvate_metabolic,-0.4524112796729055,-0.8849297242912184,0.95,1.0,1.0,14/49,41.14%,ENO4;ME3;NR4A3;SDS;PFKFB1;LDHC;HKDC1;GAPDHS;SLC16A8;PKLR;GCK;ALDOB;PGAM4;HK3,8,GO_BP
prerank,keratinocyte_differentiation,-0.4638290751677809,-0.8847158311245201,0.88,1.0,1.0,8/28,33.67%,TGM3;CERS3;AKR1C3;ACER1;EVPL;WNT5A;EPHA2;SCEL,8,GO_BP
prerank,peptide_cross-linking,-0.48367442851887404,-0.8833716547437825,0.8787878787878788,1.0,1.0,13/20,43.27%,TGM3;TGM2;EVPL;TGM4;EPB42;TGM6;TGM5;TGM7;F13A1;CSTA;ANXA1;THBS1;FCGR3A,8,GO_BP
prerank,energy_derivation,-0.471724026415511,-0.8827032019675373,0.85,1.0,1.0,4/21,34.49%,NR4A3;GFPT2;LEP;MRAP2,8,GO_BP
prerank,supramolecular_fiber,-0.43629213005609785,-0.882541236945419,1.0,1.0,1.0,89/316,34.23%,CD151;TPPP3;P4HA2;KATNB1;ERMN;TRPV4;NPPA;MYO7A;FGF13;ELMO3;ADAMTS2;EFEMP2;SERPINH1;KIF14;LAMB3;CAPN3;COL26A1;HSPG2;EMILIN1;DES;MAPT;COLGALT2;KIF2C;SHROOM2;LTBP2;COL6A3;LOXL4;GREM1;LAMA3;SHROOM4;SHROOM3;COL17A1;EMP2;P3H4;COL5A2;COL28A1;COL7A1;TLE6;COL21A1;SPTA1;PLOD2;COL27A1;SAMD14;NLRP5;COL4A2;COL4A1;COL8A1;RAC3;RND2;TLL1;KIF18B;COL11A1;TPPP;COL22A1;IAPP;LMOD1;CORO6;COL15A1;COL5A3;COL13A1;COL11A2;COL5A1;SAA1;POF1B;TRDN;FSD1;LOXL1;COL4A6;TSPAN15;ADAMTS3;STMND1;CLRN1;ADAMTS14;RND3;LAMC2;RHOD;COL6A1;PRL;COL6A2;FAT1;CAMSAP3;SNCAIP;COL12A1;CALB1;FIGN;GFAP;TMOD4;TCHH;LOX,8,GO_BP
prerank,protein_localization,-0.47774970044467246,-0.8809789884259406,0.85,1.0,1.0,1/14,8.29%,RNF128,8,GO_BP
prerank,heterocycle_biosynthetic,-0.4794087921517469,-0.8808662445461186,0.82,1.0,1.0,3/14,32.49%,MOCOS;MOCS1;HDC,8,GO_BP
prerank,TOR_signaling,-0.46367716896848066,-0.8807466820588044,0.89,1.0,1.0,2/25,10.35%,PRR5L;GATA3,8,GO_BP
prerank,heart_trabecula,-0.47738417232601765,-0.8805028845345418,0.83,1.0,1.0,7/17,38.12%,TGFBR3;BMP7;TEK;HEY1;RBP4;DLL4;BMP5,8,GO_BP
prerank,peroxisome_organization,-0.4622845850974667,-0.8803244668292974,0.88,1.0,1.0,1/24,3.59%,SEC16B,8,GO_BP
prerank,histone_lysine,-0.46424660907684595,-0.8801996629293793,0.91,1.0,1.0,5/34,30.83%,SUV39H1;PRDM5;PRDM9;DYDC1;DYDC2,8,GO_BP
prerank,transepithelial_transport,-0.47685362484120736,-0.8798391820157558,0.89,1.0,1.0,5/16,22.93%,SLC1A2;ABCG2;CXADR;RHBG;SLC1A1,8,GO_BP
prerank,protein_polyglutamylation,-0.49987028643000725,-0.8796522503754035,0.7857142857142857,1.0,1.0,4/11,41.66%,TTLL7;TTLL6;TTLL2;TTLL4,8,GO_BP
prerank,energy_reserve,-0.47021170959832626,-0.878716824080671,0.85,1.0,1.0,9/16,46.17%,PHKA1;GFPT2;LEP;MRAP2;PID1;PYGL;LEPR;PRKAG2;GSK3B,8,GO_BP
prerank,epiboly_involved,-0.4795892260762182,-0.8784898827859423,0.8080808080808081,1.0,1.0,3/14,25.32%,CD151;PDPN;TMEFF2,8,GO_BP
prerank,glycoprotein_metabolic,-0.4427946747616646,-0.8784503796676535,0.95,1.0,1.0,10/52,21.38%,ST8SIA6;ST8SIA1;FBXO27;GAL3ST4;NEU4;ST8SIA5;CNMD;FBXO17;B3GNT6;GAL3ST2,8,GO_BP
prerank,Notch_signaling,-0.4498381891159495,-0.8774250953206875,0.97,1.0,1.0,16/55,39.42%,PSEN2;NOTCH4;PBX1;MDK;SNAI1;HEYL;ZNF423;DLL1;JAG2;DLGAP5;DTX3;NRARP;HEY1;DLL4;HES3;BMP2,8,GO_BP
prerank,signal_transduction,-0.4507883605335517,-0.8774040748013995,0.95,1.0,1.0,2/50,2.95%,RPA4;CLSPN,8,GO_BP
prerank,hepaticobiliary_system,-0.47125059107818956,-0.8767607169507029,0.85,1.0,1.0,4/18,31.12%,TGFBR3;WNT4;COBL;MET,8,GO_BP
prerank,peptidyl-tyrosine_modification,-0.447634011385441,-0.8751242037520195,0.97,1.0,1.0,23/53,42.82%,FGFR1;ERBB2;EPHA1;ZAP70;RELN;FGFR2;TEK;PDGFRB;EPHA3;NTRK1;TTBK1;PDGFB;PDGFRA;KDR;EFEMP1;KIT;FGFR4;FLT4;EGFR;SRC;CSF1R;INSR;EPHB2,8,GO_BP
prerank,monoacylglycerol_metabolic,-0.492094912696259,-0.8744717379084807,0.8080808080808081,1.0,1.0,3/11,33.39%,ABHD16A;DGAT2L6;ABHD16B,8,GO_BP
prerank,dopaminergic_neuron,-0.49723590393693196,-0.8735725066847931,0.8383838383838383,1.0,1.0,6/13,39.45%,CDNF;LMX1B;WNT2;PHOX2A;LMX1A;FGF8,8,GO_BP
prerank,organonitrogen_compound,-0.4434794383750954,-0.8714863722964283,0.96,1.0,1.0,10/60,30.10%,PLA2G7;ELANE;CAPN3;CTRL;TRHDE;CYP2D6;GADL1;LVRN;PLA2G5;ALLC,8,GO_BP
prerank,intra-Golgi_vesicle-mediated,-0.45812510031665366,-0.8712798445629453,0.92,1.0,1.0,4/30,36.85%,COPZ2;TRAPPC3L;RAB6C;RAB6B,8,GO_BP
prerank,T_cell,-0.4362982381937688,-0.8708333497118836,1.0,1.0,1.0,17/151,24.75%,ITK;THEMIS;CD3D;PIK3R2;RNF31;CD3E;CD28;TRAT1;ZAP70;BTNL8;GATA3;CD276;PAK3;BTN1A1;CTLA4;MOG;VTCN1,8,GO_BP
prerank,maturation_of,-0.4582078170059408,-0.869764305002804,0.92,1.0,1.0,1/29,7.16%,PWP2,8,GO_BP
prerank,dendritic_cell,-0.4635757552104014,-0.8687700313627078,0.8787878787878788,1.0,1.0,3/17,11.59%,TRPM4;CCL5;CXCR1,8,GO_BP
prerank,RNA_metabolic,-0.43427463955592494,-0.8683798101788096,1.0,1.0,1.0,6/129,7.76%,RNASE1;M1AP;RNASE4;RNASEH2A;RNASE3;PABPC3,8,GO_BP
prerank,pre-miRNA_processing,-0.4809508451896496,-0.8678644917973942,0.89,1.0,1.0,2/14,28.94%,LIN28B;LIN28A,8,GO_BP
prerank,ventricular_cardiac,-0.4640205575075742,-0.8677267806763855,0.94,1.0,1.0,9/24,38.72%,MYBPC3;PKP2;TGFBR3;RYR2;FGFR2;LRP2;TNNC1;DLL4;TNNT2,8,GO_BP
prerank,nitrogen_compound,-0.4347346501055757,-0.8670968900418698,1.0,1.0,1.0,38/128,41.42%,TCN2;SLC6A12;SLC43A1;RAB38;SLC22A1;SLC18A1;SLC6A8;SLC29A4;SLC6A13;SLC6A4;RAMP1;ABCG2;PDPN;SLC7A10;RAMP3;SLC44A4;HBB;RHBG;SLC7A2;SLC25A47;ABCB6;LRP2;SLC38A5;SLC22A2;SLC36A2;SLC38A4;SLC6A20;SLC6A3;HRG;SLC25A48;SLC6A15;AQP1;RHCG;SLC38A3;SLC5A7;RAMP2;SLC22A4;SLC11A1,8,GO_BP
prerank,polyol_biosynthetic,-0.4682761247113817,-0.8664481890344697,0.88,1.0,1.0,7/16,44.41%,ITPKA;FGF2;IP6K3;CYP27B1;CYP27A1;ITPKC;ACER3,8,GO_BP
prerank,cardiac_muscle,-0.47195609732962207,-0.8662254836515015,0.9,1.0,1.0,9/19,39.42%,MYBPC3;PKP2;TGFBR3;TCAP;FGFR2;TNNC1;TNNT2;TBX20;BMP2,8,GO_BP
prerank,peptide_metabolic,-0.4429816340149811,-0.8661377507004232,0.99,1.0,1.0,13/70,20.07%,PSEN2;ABCB9;OPLAH;MMACHC;GSTM2;TRHDE;CPXM2;CPE;GSTM1;PCSK1;HPGDS;CPN1;GSTT2B,8,GO_BP
prerank,small_nucleolar,-0.4836346637922926,-0.8661192095048411,0.7938144329896907,1.0,1.0,1/10,27.18%,PIH1D2,8,GO_BP
prerank,post-transcriptional_gene,-0.46867098517217193,-0.8660103589994124,0.91,1.0,1.0,2/20,9.71%,MOV10L1;WTIP,8,GO_BP
prerank,rRNA_catabolic,-0.4748843254341021,-0.865977171814006,0.9090909090909091,1.0,1.0,4/18,42.99%,PELO;SLFN14;ERN2;EXOSC2,8,GO_BP
prerank,apoptotic_process,-0.4313018452842395,-0.8659387373234182,1.0,1.0,1.0,35/214,29.02%,TNFSF14;CASP5;ALOX15B;BNIPL;DLC1;BCL2L14;GZMA;CAPN3;DHCR24;DCC;ESPL1;TRAIP;MAL;TRPC5;GZMH;PRF1;NOX5;ATCAY;TNFRSF25;PAK5;PLSCR3;NSG1;NCKAP1;ERBB3;IAPP;FAP;GSDMA;BOK;ADRA1A;IL1A;ADORA2A;GML;FASLG;TBX1;PAX3,8,GO_BP
prerank,protein-containing_complex,-0.4329140495423187,-0.8654246050011878,0.99,1.0,1.0,15/106,26.11%,TFAP4;PARD6B;SLC9A3R2;CD3E;LLGL1;CAPN3;TCAP;RIMS1;IL2RB;YAP1;TEAD1;DMTN;CLDN14;SHANK1;MATN1,8,GO_BP
prerank,sphingolipid_biosynthetic,-0.4349494296397305,-0.8643934205433346,0.99,1.0,1.0,19/70,36.39%,PNPLA1;ELOVL7;CYP4F22;CERS3;ELOVL3;ST8SIA1;SPNS2;ACER1;ST8SIA5;A4GALT;SPTLC3;ST6GALNAC5;ELOVL2;ABCA8;ALOX12B;PLPP2;SPTSSB;ALOXE3;ELOVL4,8,GO_BP
prerank,vascular_process,-0.4868482250915954,-0.8642322438569908,0.8947368421052632,1.0,1.0,2/10,13.22%,ADCY6;NOS3,8,GO_BP
prerank,retrograde_vesicle-mediated,-0.43456472601664153,-0.8642177684031372,0.97,1.0,1.0,6/80,11.15%,KIF3C;CENPE;COPZ2;KIF15;KIF2C;KIF4A,8,GO_BP
prerank,DNA_replication,-0.44193894561090075,-0.8637502760060203,0.96,1.0,1.0,5/38,28.71%,RPA4;CDT1;CDC6;MCM10;CDC45,8,GO_BP
prerank,divalent_inorganic,-0.4670731979606919,-0.8633861053727703,0.92,1.0,1.0,10/20,41.93%,WFS1;TRPV5;JPH2;TRPV6;CAV1;ATP6V1B1;CYP27B1;SLC8A1;SNCA;TMTC2,8,GO_BP
prerank,endoderm_development,-0.4752213979528185,-0.8611812039723372,0.8673469387755102,1.0,1.0,6/12,38.94%,DUSP2;EOMES;GATA4;APELA;MIXL1;TBX20,8,GO_BP
prerank,interleukin-2-mediated_signaling,-0.49834348708744625,-0.8606647377153643,0.8673469387755102,1.0,1.0,1/10,12.47%,IL2RB,8,GO_BP
prerank,organelle_assembly,-0.4258872777294658,-0.8604311247591698,1.0,1.0,1.0,61/391,34.94%,NME8;STK36;TMEM67;FITM2;MAP1LC3B2;CENPE;DZIP1L;RAB38;TP53INP2;INTU;CNGA4;ANLN;PLK4;CCDC96;CPLANE2;UBXN10;CAPN3;MAPT;GOLGA8K;GOLGA8Q;GOLGA8S;FHDC1;FITM1;CFAP43;RAB43;BBS1;SMIM22;TEKT4;BSCL2;DNAI2;CNGB1;GOLGA8M;PARVA;ATG9B;TEKT5;IRGM;RAB19;TEKT1;ABLIM3;DLGAP5;TMEM17;TEKT3;LMOD1;CYS1;TTC36;RAB17;DCDC2;BBS5;DNAH5;CD34;ABCB6;EHD2;DZIP1;GOLGA8O;CHMP4C;GOLGA8T;MAP1LC3C;TMOD4;TEKT2;CFAP221;GRB7,8,GO_BP
prerank,RNA_transport,-0.43210415235690125,-0.8597973835565345,0.98,1.0,1.0,4/72,20.17%,RBFOX1;ZC3H11A;NUP62CL;ARC,8,GO_BP
prerank,cyclic-nucleotide-mediated_signaling,-0.4563632967748605,-0.859063453848039,0.94,1.0,1.0,11/31,38.55%,NPPA;GUCY1B1;ADCY2;HTR2B;PDE3A;HTR2C;APOE;DEFB1;AQP1;GLP1R;GHRHR,8,GO_BP
prerank,vascular_endothelial,-0.4740623099776464,-0.8587786165695803,0.8484848484848485,1.0,1.0,5/14,37.98%,PGF;VEGFD;FOXC1;KDR;FLT4,8,GO_BP
prerank,modification-dependent_protein,-0.42831920018718367,-0.8586267037106083,1.0,1.0,1.0,18/196,24.55%,RNF150;AURKA;SPSB1;KLHL25;AURKB;ASB2;BUB1B;PLK1;RNF128;MAD2L1;FBXL7;FBXO10;UBE2L5;DTL;UBE2C;UBQLNL;NDFIP2;CDC20,8,GO_BP
prerank,epidermal_cell,-0.4411601975802848,-0.8567267982489819,0.98,1.0,1.0,11/38,37.84%,TGM3;CERS3;AKR1C3;ACER1;EVPL;GATA6;OVOL3;WNT5A;EPHA2;SCEL;SPINK5,8,GO_BP
prerank,platelet_aggregation,-0.452100161663701,-0.8549393593369004,0.93,1.0,1.0,7/33,34.21%,GP1BA;MYL9;TYRO3;HBB;ITGB3;GATA1;PDGFRA,8,GO_BP
prerank,pathway-restricted_SMAD,-0.4778774155308194,-0.8528091009338079,0.8367346938775511,1.0,1.0,6/10,46.86%,TGFBR3;GDF7;BMP2;ACVR1;SMAD7;USP15,8,GO_BP
prerank,apoptotic_cell,-0.44593992749294065,-0.8522261222125691,0.88,1.0,1.0,17/31,44.02%,TGM2;XKR7;XKR4;TYRO3;ITGB3;TREM2;ALOX15;FCN3;MEGF10;FCN1;ANXA1;THBS1;TYROBP;LRP1;XKR8;RARA;ITGAV,8,GO_BP
prerank,tRNA_transport,-0.44390603968993925,-0.8522234043520993,0.97,1.0,1.0,1/36,7.73%,TOMM20L,8,GO_BP
prerank,histone_modification,-0.4281412630547982,-0.8512391176304053,1.0,1.0,1.0,12/112,25.76%,AURKB;PRDM5;RCOR2;CCNA2;PADI6;EYA4;EYA1;AURKC;ZNF541;UBE2U;PADI3;CPA4,8,GO_BP
prerank,DNA_synthesis,-0.43440059205379045,-0.8508674426178999,0.97,1.0,1.0,3/42,23.08%,PCLAF;DTL;SYCP1,8,GO_BP
prerank,receptor_internalization,-0.44347163262339984,-0.8507653317935371,0.96,1.0,1.0,26/49,47.46%,CXCL8;ADM;SAG;CXCR1;DRD3;RAMP1;RAMP3;ARR3;CAV1;RAMP2;CD36;FCER1G;ARRB1;SNCA;LRP1;CXCR2;ARRB2;ITGB2;LILRB4;PICALM;RAB31;CALCRL;NEDD4;DNM1;MX2;GRK2,8,GO_BP
prerank,medium-chain_fatty,-0.48056852934935557,-0.8503179933466448,0.8787878787878788,1.0,1.0,2/12,23.14%,ABHD1;OLAH,8,GO_BP
prerank,interstrand_cross-link,-0.43727492411841445,-0.849511326426033,0.99,1.0,1.0,3/53,2.78%,EXO5;NEIL3;FANCE,8,GO_BP
prerank,interleukin-12-mediated_signaling,-0.44278696990160665,-0.8471735044645974,0.97,1.0,1.0,4/43,21.69%,SERPINB2;CA1;IL10;IL12A,8,GO_BP
prerank,mitotic_cell,-0.42197294544839503,-0.846994603346803,1.0,1.0,1.0,29/202,33.99%,ZNF324;BRSK1;CDK3;CDKN2C;AURKA;CCNE2;CCNB2;TRIM71;CDKN3;PLK4;PLK1;FBXL22;PHLDA1;CCNA2;NINL;CCNB3;CCNJL;FBXL7;USP26;INHBA;CDC25A;UBE2C;TPD52L1;BRSK2;CDK1;PKMYT1;USP29;CAMK2A;AJUBA,8,GO_BP
prerank,carbohydrate_homeostasis,-0.42957096216930607,-0.8464984014741088,0.98,1.0,1.0,16/58,37.81%,PPARG;KCNB1;WFS1;HNF1A;ADCY8;HNF4A;NEUROD1;PRKAA2;ADIPOQ;GCKR;RBP4;GCK;VGF;ACSM2A;RFX6;FGFR4,8,GO_BP
prerank,phosphatidylcholine_metabolic,-0.43123076319046943,-0.8455840688976088,0.99,1.0,1.0,27/64,45.27%,PLA2G7;ABHD4;LCAT;CETP;PHOSPHO1;PCYT1B;SLC44A4;SLC44A3;PLA2G4B;APOA2;PLA2G5;PLA2G2F;PLA2G4E;CHAT;PON1;LPIN3;ACHE;PLA2G4A;LPCAT2;PLB1;PLBD1;PLA2G15;STARD10;MBOAT7;MBOAT2;SLC27A1;MBOAT1,8,GO_BP
prerank,platelet_degranulation,-0.42469045479667805,-0.845542107925888,1.0,1.0,1.0,44/113,43.32%,TOR4A;PPBP;CLU;SPARC;PROS1;SELP;TGFB3;PF4;TF;RAB27B;SERPINE1;ECM1;SELENOP;PCDH7;ACTN2;CLEC3B;PDGFA;EGF;VEGFD;PLG;ITGB3;IGF1;ORM1;APOH;KNG1;ORM2;PDGFB;HRG;ITIH3;SPP2;LEFTY2;F13A1;CD36;STXBP2;SRGN;SERPINA1;ACTN1;THBS1;CFD;F5;PSAP;ANXA5;VEGFA;TIMP1,8,GO_BP
prerank,lysosome_organization,-0.43908517119390256,-0.8451660865893993,0.99,1.0,1.0,3/35,17.85%,ACP2;MYO7A;ACP4,8,GO_BP
prerank,cellular_senescence,-0.44752139675717295,-0.844557609120783,0.94,1.0,1.0,2/24,20.13%,ULK3;TBX3,8,GO_BP
prerank,phosphatidylethanolamine_acyl-chain,-0.45653372335406617,-0.8440429455771484,0.8888888888888888,1.0,1.0,5/17,35.79%,ABHD4;PLA2G4B;PLA2G5;PLA2G2F;PLA2G4E,8,GO_BP
prerank,transport_along,-0.4698555388360072,-0.843987822759447,0.8775510204081632,1.0,1.0,2/13,29.44%,DYNC1I1;CAMSAP3,8,GO_BP
prerank,cell_chemotaxis,-0.43069156804816827,-0.8437455767776398,0.99,1.0,1.0,18/54,36.88%,NR4A1;AZU1;EGR3;CCR3;ACKR4;CXCR1;PDGFRB;PARVA;PLEKHG5;CCR4;CXCR6;CCL25;EPHA2;CX3CL1;PDGFB;PDGFRA;CCR8;KIT,8,GO_BP
prerank,prostanoid_biosynthetic,-0.47556638634333176,-0.8427508466586412,0.9,1.0,1.0,6/14,42.09%,PTGIS;PTGES;PTGDS;EDN2;TBXAS1;PLA2G4A,8,GO_BP
prerank,membrane_assembly,-0.4371769388457529,-0.8414205346144099,0.97,1.0,1.0,6/36,21.08%,NLGN1;NRXN2;EMP2;CEL;NLGN2;LRP4,8,GO_BP
prerank,phosphatidylcholine_biosynthetic,-0.44398254740729515,-0.8410691045492155,0.92,1.0,1.0,9/33,40.85%,LCAT;PHOSPHO1;PCYT1B;SLC44A4;SLC44A3;APOA2;CHAT;LPIN3;ACHE,8,GO_BP
prerank,acetyl-CoA_metabolic,-0.4563039727253936,-0.8410444552003793,0.9,1.0,1.0,2/15,37.30%,TDO2;HMGCS2,8,GO_BP
