Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,group
Reactome_2022,RUNX3 Regulates WNT Signaling R-HSA-8951430,2/8,0.0006795551666861537,0.0079022557954647,0,0,67.66666666666667,493.5655481733249,LEF1;TCF7,7
Reactome_2022,Nef And Signal Transduction R-HSA-164944,2/8,0.0006795551666861537,0.0079022557954647,0,0,67.66666666666667,493.5655481733249,LCK;CD247,7
Reactome_2022,Beta-catenin Independent WNT Signaling R-HSA-3858494,5/142,0.0007370346891140768,0.0083325866241508,0,0,7.592393392239724,54.762989036023214,TNRC6C;TCF7;LEF1;RORA;CALM1,7
Reactome_2022,FLT3 Signaling R-HSA-9607240,3/37,0.0008329373632247138,0.0088637000584135,0,0,18.07095209217708,128.13302753808438,LCK;GRAP2;AKT3,7
Reactome_2022,Activation Of Ca-permeable Kainate Receptor R-HSA-451308,2/9,0.000870867194754317,0.0088637000584135,0,0,57.99708454810496,408.648679561366,CALM1;NCALD,7
Reactome_2022,Calcineurin Activates NFAT R-HSA-2025928,2/9,0.000870867194754317,0.0088637000584135,0,0,57.99708454810496,408.648679561366,NFATC2;CALM1,7
Reactome_2022,Intracellular Signaling By Second Messengers R-HSA-9006925,7/306,0.0008711253128661968,0.0088637000584135,0,0,4.93426115726256,34.76544580599162,TNRC6C;LCK;TRAT1;CAMK4;AKT3;CD28;CALM1,7
Reactome_2022,CaMK IV-mediated Phosphorylation Of CREB R-HSA-111932,2/10,0.0010850384206118,0.0107709911509518,0,0,50.74489795918368,346.39177176286466,CAMK4;CALM1,7
Reactome_2022,VEGFA-VEGFR2 Pathway R-HSA-4420097,4/93,0.0012219357767157,0.0118411395505552,0,0,9.274812734082396,62.20912744545419,CYFIP2;AKT3;NCK2;CALM1,7
Reactome_2022,CLEC7A (Dectin-1) Induces NFAT Activation R-HSA-5607763,2/11,0.0013218400851343,0.0122270207874923,0,0,45.10430839002267,298.984305122014,NFATC2;CALM1,7
Reactome_2022,Endosomal/Vacuolar Pathway R-HSA-1236977,2/11,0.0013218400851343,0.0122270207874923,0,0,45.10430839002267,298.984305122014,HLA-C;B2M,7
Reactome_2022,CD28 Dependent Vav1 Pathway R-HSA-389359,2/12,0.0015810451022911,0.0139888121007068,0,0,40.59183673469388,261.8039188938469,LCK;CD28,7
Reactome_2022,Disorders Of Developmental Biology R-HSA-9675151,2/12,0.0015810451022911,0.0139888121007068,0,0,40.59183673469388,261.8039188938469,CAMK4;CALM1,7
Reactome_2022,Signaling By VEGF R-HSA-194138,4/102,0.0017186513921802,0.0148827897152634,0,0,8.41921768707483,53.59855304297973,CYFIP2;AKT3;NCK2;CALM1,7
Reactome_2022,PI3K/AKT Signaling In Cancer R-HSA-2219528,4/105,0.001911353052285,0.016020503530531,0,0,8.167904290429043,51.130622502952,LCK;TRAT1;AKT3;CD28,7
Reactome_2022,Signaling By Nuclear Receptors R-HSA-9006931,6/260,0.0019601929225745,0.016020503530531,0,0,4.937007874015748,30.78082411573259,ARL4C;TNRC6C;DDX5;AKT3;BCL2;CALM1,7
Reactome_2022,Signaling By Interleukins R-HSA-449147,8/453,0.0019681208268465,0.016020503530531,0,0,3.801660967269175,23.686918077673592,IL32;ZEB1;LCK;BCL2;STAT4;RORA;IL7R;PTPN4,7
Reactome_2022,Repression Of WNT Target Genes R-HSA-4641265,2/14,0.0021657651600423,0.0171480514278377,0,0,33.82312925170068,207.5042741698455,LEF1;TCF7,7
Reactome_2022,Signaling By B Cell Receptor (BCR) R-HSA-983705,4/109,0.002190905833532,0.0171480514278377,0,0,7.85515873015873,48.10059473035339,NFATC2;CALM1;RASGRP1;CARD11,7
Reactome_2022,Hemostasis R-HSA-109582,9/576,0.0023836518798215,0.0183046474544787,0,0,3.372230943659515,20.365312610663477,DOCK10;CD2;PRKCH;KIF2A;DOCK9;LCK;PRKCQ;CALM1;RASGRP1,7
Reactome_2022,Negative Regulation Of PI3K/AKT Network R-HSA-199418,4/113,0.0024974828876877,0.0188236210238685,0,0,7.565366972477064,45.33524899002028,LCK;TRAT1;AKT3;CD28,7
Reactome_2022,ESR-mediated Signaling R-HSA-8939211,5/188,0.0025481440016357,0.0188562656121045,0,0,5.670693126258269,33.867591075220275,TNRC6C;DDX5;AKT3;BCL2;CALM1,7
Reactome_2022,Intrinsic Pathway For Apoptosis R-HSA-109606,3/55,0.0026353413771885,0.0191532846520664,0,0,11.804916732751783,70.10636130554923,PPP3CC;AKT3;BCL2,7
Reactome_2022,SARS-CoV-2 Infection R-HSA-9694516,6/283,0.0029885783473027,0.021339498023723,0,0,4.5217758660419385,26.284890815268096,PATJ;DDX5;MGAT4A;AKT3;HLA-C;B2M,7
Reactome_2022,Regulation Of RUNX1 Expression And Activity R-HSA-8934593,2/17,0.0032052883489498,0.0221110569156373,0,0,27.05442176870748,155.3722787250682,TNRC6C;CCND3,7
Reactome_2022,Gastrulation R-HSA-9758941,2/17,0.0032052883489498,0.0221110569156373,0,0,27.05442176870748,155.3722787250682,LEF1;TCF7,7
Reactome_2022,GPCR Downstream Signaling R-HSA-388396,9/619,0.0038391304308634,0.0260421014226906,0,0,3.12754458656098,17.396996125141754,PRKCH;PPP3CC;CAMK4;AKT3;ARHGEF3;PRKCQ;CALM1;PDE7A;RASGRP1,7
Reactome_2022,RAS Processing R-HSA-9648002,2/19,0.0040040456388033,0.0267155176228353,0,0,23.869147659063625,131.7684366549516,PRKCQ;CALM1,7
Reactome_2022,Host Interactions Of HIV Factors R-HSA-162909,4/130,0.0041310093403358,0.0271180774438175,0,0,6.539021164021164,35.89421409310356,LCK;CD28;CD247;B2M,7
Reactome_2022,CTLA4 Inhibitory Signaling R-HSA-389513,2/21,0.0048853872583166,0.0310680095958577,0,0,21.354457572502685,113.63788950907964,LCK;AKT3,7
Reactome_2022,Negative Regulation Of NMDA Receptor-Mediated Neuronal Transmission R-HSA-9617324,2/21,0.0048853872583166,0.0310680095958577,0,0,21.354457572502685,113.63788950907964,CAMK4;CALM1,7
Reactome_2022,Extra-nuclear Estrogen Signaling R-HSA-9009391,3/73,0.0058558838877264,0.0366668421893027,0,0,8.761413843888072,45.03636856812869,AKT3;BCL2;CALM1,7
Reactome_2022,Generic Transcription Pathway R-HSA-212436,13/1190,0.0062966658656875,0.0380577761151576,0,0,2.376966571939179,12.045836722163672,BTG1;TCF7;LEF1;NFATC2;RORA;NR3C2;TNRC6C;CCND3;CAMK4;AKT3;PRKCQ;CALM1;PTPN4,7
Reactome_2022,DARPP-32 Events R-HSA-180024,2/24,0.0063585473607634,0.0380577761151576,0,0,18.43970315398887,93.26719485343038,PPP3CC;CALM1,7
Reactome_2022,Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638,2/24,0.0063585473607634,0.0380577761151576,0,0,18.43970315398887,93.26719485343038,AKT3;BCL2,7
Reactome_2022,Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530,3/78,0.0070353356395665,0.0409054515043367,0,0,8.175257731958762,40.523198294001766,LCK;TRAT1;CD28,7
Reactome_2022,FCERI Mediated NF-kB Activation R-HSA-2871837,3/78,0.0070353356395665,0.0409054515043367,0,0,8.175257731958762,40.523198294001766,PRKCQ;RASGRP1;CARD11,7
Reactome_2022,Signaling By GPCR R-HSA-372790,9/689,0.0076117819341195,0.0436337358758682,0,0,2.79541047188106,13.63617435303848,PRKCH;PPP3CC;CAMK4;AKT3;ARHGEF3;PRKCQ;CALM1;PDE7A;RASGRP1,7
Reactome_2022,VEGFR2 Mediated Vascular Permeability R-HSA-5218920,2/27,0.0080081065105895,0.0452680465251381,0,0,16.224489795918366,78.32049478663112,AKT3;CALM1,7
Reactome_2022,Infectious Disease R-HSA-5663205,11/961,0.0085234498347314,0.047279141091292,0,0,2.465405085748078,11.747492787839338,CYFIP2;PATJ;DDX5;LCK;MGAT4A;AKT3;CD28;HLA-C;CD247;CALM1;B2M,7
Reactome_2022,"Antigen Presentation: Folding, Assembly, Peptide Loading Of Class I MHC R-HSA-983170",2/28,0.008596207471144,0.047279141091292,0,0,15.599686028257455,74.19887958363982,HLA-C;B2M,7
Reactome_2022,"Platelet Activation, Signaling And Aggregation R-HSA-76002",5/254,0.008995679628309,0.048644943797033,0,0,4.153667300782075,19.567971755341382,PRKCH;LCK;PRKCQ;CALM1;RASGRP1,7
Reactome_2022,Activation Of Kainate Receptors Upon Glutamate Binding R-HSA-451326,2/29,0.0092030974751143,0.048644943797033,0,0,15.02116402116402,70.4224490277819,CALM1;NCALD,7
Reactome_2022,SUMOylation Of Intracellular Receptors R-HSA-4090294,2/29,0.0092030974751143,0.048644943797033,0,0,15.02116402116402,70.4224490277819,RORA;NR3C2,7
Reactome_2022,Opioid Signaling R-HSA-111885,3/88,0.0097909960306668,0.0510889151856588,0,0,7.209824135839903,33.35475235562723,PPP3CC;CAMK4;CALM1,7
Reactome_2022,Interferon Gamma Signaling R-HSA-877300,3/89,0.0100963507773187,0.0520153767894774,0,0,7.1256293454807,32.74640846917216,BCL11B;HLA-C;B2M,7
Reactome_2022,SARS-CoV Infections R-HSA-9679506,6/369,0.0105719511774779,0.0537848016154189,0,0,3.4353789344118164,15.62943132408919,PATJ;DDX5;MGAT4A;AKT3;HLA-C;B2M,7
Reactome_2022,"Inactivation, Recovery And Regulation Of Phototransduction Cascade R-HSA-2514859",2/32,0.0111345221222248,0.0554159280160588,0,0,13.517006802721088,60.79550767481704,PRKCQ;CALM1,7
Reactome_2022,PIP3 Activates AKT Signaling R-HSA-1257604,5/268,0.0111648798459872,0.0554159280160588,0,0,3.929757854712828,17.664191432036024,TNRC6C;LCK;TRAT1;AKT3;CD28,7
Reactome_2022,RAC3 GTPase Cycle R-HSA-9013423,3/93,0.0113729262286274,0.0557684454825464,0,0,6.8075601374570445,30.474176658100003,DOCK10;IL32;ARHGAP15,7
Reactome_2022,Oncogene Induced Senescence R-HSA-2559585,2/33,0.0118145960439167,0.0559132626729549,0,0,13.08031599736669,58.0559303610333,TNRC6C;ETS1,7
Reactome_2022,CaM Pathway R-HSA-111997,2/33,0.0118145960439167,0.0559132626729549,0,0,13.08031599736669,58.0559303610333,CAMK4;CALM1,7
Reactome_2022,Phototransduction Cascade R-HSA-2514856,2/33,0.0118145960439167,0.0559132626729549,0,0,13.08031599736669,58.0559303610333,PRKCQ;CALM1,7
Reactome_2022,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,7/496,0.0122423146121584,0.056107777555519,0,0,2.987818017899158,13.154935228263811,CYFIP2;BCL11B;LCK;GRAP2;AKT3;NCK2;CALM1,7
Reactome_2022,Apoptosis R-HSA-109581,4/178,0.0122692683106663,0.056107777555519,0,0,4.7236590038314175,20.787206152080348,PPP3CC;AKT3;BCL2;PRKCQ,7
Reactome_2022,RAC1 GTPase Cycle R-HSA-9013149,4/178,0.0122692683106663,0.056107777555519,0,0,4.7236590038314175,20.787206152080348,CYFIP2;DOCK10;DOCK9;ARHGAP15,7
Reactome_2022,Ca-dependent Events R-HSA-111996,2/35,0.0132279832722483,0.0598198799089452,0,0,12.286332714904145,53.14355844722063,CAMK4;CALM1,7
Reactome_2022,CLEC7A (Dectin-1) Signaling R-HSA-5607764,3/99,0.0134550429542985,0.0601780492571372,0,0,6.380154639175258,27.48826655672556,NFATC2;CALM1;CARD11,7
Reactome_2022,RNA Polymerase II Transcription R-HSA-73857,13/1312,0.0136197313753833,0.0602525072802286,0,0,2.13969189385292,9.192620704070077,BTG1;TCF7;LEF1;NFATC2;RORA;NR3C2;TNRC6C;CCND3;CAMK4;AKT3;PRKCQ;CALM1;PTPN4,7
Reactome_2022,RHOH GTPase Cycle R-HSA-9013407,2/36,0.0139609152364795,0.0604477925664594,0,0,11.92436974789916,50.93486932982207,LCK;RHOH,7
Reactome_2022,NR1H3 And NR1H2 Regulate Gene Expression Linked To Cholesterol Transport And Efflux R-HSA-9029569,2/36,0.0139609152364795,0.0604477925664594,0,0,11.92436974789916,50.93486932982207,ARL4C;TNRC6C,7
Reactome_2022,FCGR3A-mediated IL10 Synthesis R-HSA-9664323,2/38,0.0154783132235365,0.066312352441888,0,0,11.260770975056689,46.9384448645158,CD247;CALM1,7
Reactome_2022,Signaling By WNT R-HSA-195721,5/294,0.0160935082886768,0.0668565597766324,0,0,3.571480604625751,14.747855220536442,TNRC6C;TCF7;LEF1;RORA;CALM1,7
Reactome_2022,"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",3/106,0.0161412670571553,0.0668565597766324,0,0,5.944450005004504,24.52903651782376,LCK;TRAT1;CD28,7
Reactome_2022,DAG And IP3 Signaling R-HSA-1489509,2/39,0.0162624064321538,0.0668565597766324,0,0,10.955874241588528,45.126141525786544,CAMK4;CALM1,7
Reactome_2022,Transcriptional Regulation By VENTX R-HSA-8853884,2/39,0.0162624064321538,0.0668565597766324,0,0,10.955874241588528,45.126141525786544,TNRC6C;LEF1,7
Reactome_2022,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,3/107,0.0165478094013241,0.0673495842633893,0,0,5.886994448850119,24.14551684724853,ZEB1;BCL2;RORA,7
Reactome_2022,SARS-CoV-2-host Interactions R-HSA-9705683,4/196,0.0169115144434609,0.0681483799850358,0,0,4.276909722222222,17.448767607834622,PATJ;AKT3;HLA-C;B2M,7
Reactome_2022,Deactivation Of Beta-Catenin Transactivating Complex R-HSA-3769402,2/42,0.0187140554000922,0.0739477723091024,0,0,10.13265306122449,40.31256172341721,LEF1;TCF7,7
Reactome_2022,Signaling By SCF-KIT R-HSA-1433557,2/42,0.0187140554000922,0.0739477723091024,0,0,10.13265306122449,40.31256172341721,LCK;GRAP2,7
Reactome_2022,Transcriptional Regulation By RUNX1 R-HSA-8878171,4/204,0.0192837703215896,0.0754662934700672,0,0,4.104166666666667,16.205267004279168,TNRC6C;CCND3;NFATC2;PRKCQ,7
Reactome_2022,Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,6/424,0.0196896846530747,0.076320968131442,0,0,2.974956734195256,11.68461976270245,LCK;TRAT1;AKT3;CD28;ZC3HAV1;CALM1,7
Reactome_2022,Interleukin-2 Family Signaling R-HSA-451927,2/44,0.0204294838615153,0.0781416620035526,0,0,9.649173955296405,37.54277574025534,LCK;STAT4,7
Reactome_2022,Programmed Cell Death R-HSA-5357801,4/208,0.0205433853424573,0.0781416620035526,0,0,4.022875816993464,15.62974258039694,PPP3CC;AKT3;BCL2;PRKCQ,7
Reactome_2022,MAPK Family Signaling Cascades R-HSA-5683057,5/318,0.0217738122903114,0.0816774287672234,0,0,3.293593408441231,12.6047377689056,TNRC6C;CCND3;PRKCQ;CALM1;RASGRP1,7
Reactome_2022,Estrogen-dependent Gene Expression R-HSA-9018519,3/119,0.0218742991047355,0.0816774287672234,0,0,5.274795591894774,20.16260489683167,TNRC6C;DDX5;BCL2,7
Reactome_2022,NR1H2 And NR1H3-mediated Signaling R-HSA-9024446,2/46,0.0222080432575084,0.082169760052781,0,0,9.20964749536178,35.063897787087264,ARL4C;TNRC6C,7
Reactome_2022,PLC Beta Mediated Events R-HSA-112043,2/47,0.0231205576171507,0.0840184549123244,0,0,9.004535147392291,33.92038210413699,CAMK4;CALM1,7
Reactome_2022,G Alpha (Z) Signaling Events R-HSA-418597,2/47,0.0231205576171507,0.0840184549123244,0,0,9.004535147392291,33.92038210413699,PRKCH;PRKCQ,7
Reactome_2022,Inositol Phosphate Metabolism R-HSA-1483249,2/48,0.0240483300532171,0.0853786965114025,0,0,8.808340727595386,32.83476119194659,INPP4B;CALM1,7
Reactome_2022,SARS-CoV-1 Genome Replication And Transcription R-HSA-9679514,1/5,0.0247535287182936,0.0853786965114025,0,0,50.24242424242424,185.83603697375267,DDX5,7
Reactome_2022,SARS-CoV-2 Genome Replication And Transcription R-HSA-9694682,1/5,0.0247535287182936,0.0853786965114025,0,0,50.24242424242424,185.83603697375267,DDX5,7
Reactome_2022,SARS-CoV-2 Targets PDZ Proteins In Cell-Cell Junction R-HSA-9705677,1/5,0.0247535287182936,0.0853786965114025,0,0,50.24242424242424,185.83603697375267,PATJ,7
Reactome_2022,Drug-mediated Inhibition Of CDK4/CDK6 Activity R-HSA-9754119,1/5,0.0247535287182936,0.0853786965114025,0,0,50.24242424242424,185.83603697375267,CCND3,7
Reactome_2022,Signaling To P38 Via RIT And RIN R-HSA-187706,1/5,0.0247535287182936,0.0853786965114025,0,0,50.24242424242424,185.83603697375267,BCL11B,7
Reactome_2022,Netrin-1 Signaling R-HSA-373752,2/49,0.0249911884332231,0.0854740646413597,0,0,8.620495006513243,31.803005852102093,ABLIM1;PRKCQ,7
Reactome_2022,Disease R-HSA-1643685,15/1736,0.0254805180479055,0.0864214237124796,0,0,1.8640667190757767,6.840828690373299,CYFIP2;PATJ;DDX5;TRAT1;HLA-C;ZC3HAV1;CCND3;LCK;CAMK4;MGAT4A;AKT3;CD28;CD247;CALM1;B2M,7
Reactome_2022,G-protein Mediated Events R-HSA-112040,2/52,0.0279085775805053,0.0925867598526219,0,0,8.10204081632653,28.995755414400413,CAMK4;CALM1,7
Reactome_2022,Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201,2/52,0.0279085775805053,0.0925867598526219,0,0,8.10204081632653,28.995755414400413,CAMK4;CALM1,7
Reactome_2022,HIV Infection R-HSA-162906,4/229,0.027980765262586,0.0925867598526219,0,0,3.643518518518519,13.03008923307352,LCK;CD28;CD247;B2M,7
Reactome_2022,Gene Expression (Transcription) R-HSA-74160,13/1449,0.0283108557370354,0.0929235345562372,0,0,1.9213011878461883,6.8484972066701655,BTG1;TCF7;LEF1;NFATC2;RORA;NR3C2;TNRC6C;CCND3;CAMK4;AKT3;PRKCQ;CALM1;PTPN4,7
Reactome_2022,Nuclear Receptor Transcription Pathway R-HSA-383280,2/53,0.0289100845392208,0.0941312352597031,0,0,7.942777110844338,28.14574537420548,RORA;NR3C2,7
Reactome_2022,FLT3 Signaling Thru SRC Family Kinases R-HSA-9706374,1/6,0.0296309633944118,0.095712715091473,0,0,40.19191919191919,141.432767389918,LCK,7
Reactome_2022,Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,3/136,0.0308403457982154,0.0988348089753834,0,0,4.596620417021937,15.991327643667,DOCK10;KIF2A;DOCK9,7
Reactome_2022,C-type Lectin Receptors (CLRs) R-HSA-5621481,3/141,0.0337928567698919,0.1071380872104485,0,0,4.428955625280143,15.003113032437629,NFATC2;CALM1;CARD11,7
Reactome_2022,Activation Of RAC1 Downstream Of NMDARs R-HSA-9619229,1/7,0.0344842492004146,0.1071380872104485,0,0,33.49158249158249,112.77461836050252,CALM1,7
Reactome_2022,Post-transcriptional Silencing By Small RNAs R-HSA-426496,1/7,0.0344842492004146,0.1071380872104485,0,0,33.49158249158249,112.77461836050252,TNRC6C,7
Reactome_2022,Modulation By Mtb Of Host Immune System R-HSA-9637628,1/7,0.0344842492004146,0.1071380872104485,0,0,33.49158249158249,112.77461836050252,B2M,7
Reactome_2022,Transmission Across Chemical Synapses R-HSA-112315,4/246,0.0350399519708803,0.1080398519102143,0,0,3.384641873278237,11.342836530472548,SLC38A1;CAMK4;CALM1;NCALD,7
Reactome_2022,FCGR3A-mediated Phagocytosis R-HSA-9664422,2/60,0.0363103684614095,0.1102859698790572,0,0,6.9817030260380015,23.148897224333663,CYFIP2;CD247,7
Reactome_2022,Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722,2/60,0.0363103684614095,0.1102859698790572,0,0,6.9817030260380015,23.148897224333663,LEF1;TCF7,7
Reactome_2022,Post NMDA Receptor Activation Events R-HSA-438064,2/61,0.0374213004237331,0.1128182909071064,0,0,6.863023175371843,22.54856700617945,CAMK4;CALM1,7
Reactome_2022,Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482,2/62,0.0385451967593685,0.1142899727849072,0,0,6.748299319727892,21.97194825947037,CYFIP2;CD247,7
Reactome_2022,Signaling By BRAF And RAF1 Fusions R-HSA-6802952,2/62,0.0385451967593685,0.1142899727849072,0,0,6.748299319727892,21.97194825947037,ZC3HAV1;CALM1,7
Reactome_2022,CDC42 GTPase Cycle R-HSA-9013148,3/149,0.038811618827442,0.1142899727849072,0,0,4.184578449371558,13.595844448680904,DOCK10;DOCK9;CDC42SE2,7
Reactome_2022,RUNX2 Regulates Genes Involved In Cell Migration R-HSA-8941332,1/8,0.0393135041520565,0.1142899727849072,0,0,28.705627705627705,92.8967850071638,AKT3,7
Reactome_2022,Nef Mediated CD4 Down-regulation R-HSA-167590,1/8,0.0393135041520565,0.1142899727849072,0,0,28.705627705627705,92.8967850071638,LCK,7
Reactome_2022,FOXO-mediated Transcription R-HSA-9614085,2/65,0.0419931324107679,0.1212142190864012,0,0,6.425979915775834,20.37195761072225,BTG1;AKT3,7
Reactome_2022,RUNX1 Regulates Genes Involved In Megakaryocyte Differentiation And Platelet Function R-HSA-8936459,2/66,0.0431673525667949,0.1237261443287715,0,0,6.325255102040816,19.87819449312978,TNRC6C;PRKCQ,7
Reactome_2022,BH3-only Proteins Associate With And Inactivate Anti-Apoptotic BCL-2 Members R-HSA-111453,1/9,0.0441188457824273,0.1246970155100549,0,0,25.116161616161616,78.3842312444799,BCL2,7
Reactome_2022,Interleukin-23 Signaling R-HSA-9020933,1/9,0.0441188457824273,0.1246970155100549,0,0,25.116161616161616,78.3842312444799,STAT4,7
Reactome_2022,Neuronal System R-HSA-112316,5/386,0.0444379394946784,0.1247326991333388,0,0,2.696366901505733,8.395574299922385,SLC38A1;EPB41;CAMK4;CALM1;NCALD,7
Reactome_2022,RHO GTPase Effectors R-HSA-195258,4/269,0.0460978013691878,0.1285055147757496,0,0,3.087264150943396,9.499480990075016,CYFIP2;KIF2A;EVL;CALM1,7
Reactome_2022,AKT Phosphorylates Targets In Nucleus R-HSA-198693,1/10,0.0489003911418304,0.1292367480176947,0,0,22.32435465768799,67.37423003045056,AKT3,7
Reactome_2022,Activation Of AMPK Downstream Of NMDARs R-HSA-9619483,1/10,0.0489003911418304,0.1292367480176947,0,0,22.32435465768799,67.37423003045056,CALM1,7
Reactome_2022,RUNX1 And FOXP3 Control Development Of Regulatory T Lymphocytes (Tregs) R-HSA-8877330,1/10,0.0489003911418304,0.1292367480176947,0,0,22.32435465768799,67.37423003045056,NFATC2,7
Reactome_2022,Competing Endogenous RNAs (ceRNAs) Regulate PTEN Translation R-HSA-8948700,1/10,0.0489003911418304,0.1292367480176947,0,0,22.32435465768799,67.37423003045056,TNRC6C,7
Reactome_2022,Sodium/Calcium Exchangers R-HSA-425561,1/10,0.0489003911418304,0.1292367480176947,0,0,22.32435465768799,67.37423003045056,CALM1,7
Reactome_2022,"Tetrahydrobiopterin (BH4) Synthesis, Recycling, Salvage And Regulation R-HSA-1474151",1/10,0.0489003911418304,0.1292367480176947,0,0,22.32435465768799,67.37423003045056,CALM1,7
Reactome_2022,Interleukin-21 Signaling R-HSA-9020958,1/10,0.0489003911418304,0.1292367480176947,0,0,22.32435465768799,67.37423003045056,STAT4,7
Reactome_2022,Nef Mediated Downregulation Of MHC Class I Complex Cell Surface Expression R-HSA-164940,1/10,0.0489003911418304,0.1292367480176947,0,0,22.32435465768799,67.37423003045056,B2M,7
Reactome_2022,Cellular Senescence R-HSA-2559583,3/165,0.0499173804605357,0.1310733796608907,0,0,3.7682321496754487,11.29484640717825,TNRC6C;TNIK;ETS1,7
Reactome_2022,SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,3/168,0.0521548749739569,0.1339810459975557,0,0,3.6991565135895033,10.92559793276955,DDX5;RORA;NR3C2,7
Reactome_2022,Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,2/74,0.0529880944930012,0.1339810459975557,0,0,5.620181405895692,16.510339602462818,CAMK4;CALM1,7
Reactome_2022,RHO GTPases Activate IQGAPs R-HSA-5626467,1/11,0.0536582567508638,0.1339810459975557,0,0,20.09090909090909,58.76831842188268,CALM1,7
Reactome_2022,Reduction Of Cytosolic Ca++ Levels R-HSA-418359,1/11,0.0536582567508638,0.1339810459975557,0,0,20.09090909090909,58.76831842188268,CALM1,7
Reactome_2022,Regulation Of PTEN mRNA Translation R-HSA-8943723,1/11,0.0536582567508638,0.1339810459975557,0,0,20.09090909090909,58.76831842188268,TNRC6C,7
Reactome_2022,Uptake And Function Of Anthrax Toxins R-HSA-5210891,1/11,0.0536582567508638,0.1339810459975557,0,0,20.09090909090909,58.76831842188268,CALM1,7
Reactome_2022,"WNT5A-dependent Internalization Of FZD2, FZD5 And ROR2 R-HSA-5140745",1/11,0.0536582567508638,0.1339810459975557,0,0,20.09090909090909,58.76831842188268,RORA,7
Reactome_2022,eNOS Activation R-HSA-203615,1/11,0.0536582567508638,0.1339810459975557,0,0,20.09090909090909,58.76831842188268,CALM1,7
Reactome_2022,SUMOylation R-HSA-2990846,3/174,0.056773369781736,0.1389811189596036,0,0,3.5682763610056067,10.236271238751806,DDX5;RORA;NR3C2,7
Reactome_2022,Oncogenic MAPK Signaling R-HSA-6802957,2/78,0.058168160710821,0.1389811189596036,0,0,5.323308270676692,15.141709290687697,ZC3HAV1;CALM1,7
Reactome_2022,PECAM1 Interactions R-HSA-210990,1/12,0.0583925585800791,0.1389811189596036,0,0,18.26354453627181,51.878818604154176,LCK,7
Reactome_2022,Activation Of RAC1 R-HSA-428540,1/12,0.0583925585800791,0.1389811189596036,0,0,18.26354453627181,51.878818604154176,NCK2,7
Reactome_2022,CREB1 Phosphorylation Thru Activation Of Adenylate Cyclase R-HSA-442720,1/12,0.0583925585800791,0.1389811189596036,0,0,18.26354453627181,51.878818604154176,CALM1,7
Reactome_2022,Regulation Of Localization Of FOXO Transcription Factors R-HSA-9614399,1/12,0.0583925585800791,0.1389811189596036,0,0,18.26354453627181,51.878818604154176,AKT3,7
Reactome_2022,Interleukin-2 Signaling R-HSA-9020558,1/12,0.0583925585800791,0.1389811189596036,0,0,18.26354453627181,51.878818604154176,LCK,7
Reactome_2022,Interleukin-35 Signaling R-HSA-8984722,1/12,0.0583925585800791,0.1389811189596036,0,0,18.26354453627181,51.878818604154176,STAT4,7
Reactome_2022,TP53 Regulates Metabolic Genes R-HSA-5628897,2/81,0.0621638842786596,0.1460512662909259,0,0,5.120382330147248,14.224325268693594,TNRC6C;AKT3,7
Reactome_2022,SARS-CoV-2 Targets Host Intracellular Signaling And Regulatory Pathways R-HSA-9755779,1/13,0.0631034120924418,0.1460512662909259,0,0,16.74074074074074,46.254339159717055,AKT3,7
Reactome_2022,Downregulation Of ERBB2:ERBB3 Signaling R-HSA-1358803,1/13,0.0631034120924418,0.1460512662909259,0,0,16.74074074074074,46.254339159717055,AKT3,7
Reactome_2022,FCGR Activation R-HSA-2029481,1/13,0.0631034120924418,0.1460512662909259,0,0,16.74074074074074,46.254339159717055,CD247,7
Reactome_2022,Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,3/182,0.0632234541473578,0.1460512662909259,0,0,3.407418072913667,9.40815367723117,CAMK4;CALM1;NCALD,7
Reactome_2022,PI Metabolism R-HSA-1483255,2/82,0.0635161526621471,0.1460512662909259,0,0,5.056122448979592,13.93700450766989,INPP4B;TNFAIP8,7
Reactome_2022,Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253,2/84,0.0662504359060044,0.1507699966806112,0,0,4.9323046291687405,13.387819731164344,LEF1;TCF7,7
Reactome_2022,AKT Phosphorylates Targets In Cytosol R-HSA-198323,1/14,0.0677909321684321,0.1507699966806112,0,0,15.452214452214452,41.58695944336839,AKT3,7
Reactome_2022,Regulation Of TP53 Activity Thru Association With Co-factors R-HSA-6804759,1/14,0.0677909321684321,0.1507699966806112,0,0,15.452214452214452,41.58695944336839,AKT3,7
