Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,group,n_input_genes,organism,go_library,p_adj_global
GO_Cellular_Component_2021,collagen-containing extracellular matrix (GO:0062023),4/380,0.1230009012969676,0.2983910753685697,0,0,2.163563829787234,4.533885599365452,VCAN;S100A9;S100A8;MEGF9,4,100,human,GO_Cellular_Component_2021,0.45684799000464693
GO_Biological_Process_2021,positive regulation of cell morphogenesis involved in differentiation (GO:0010770),1/50,0.2219269115603851,0.2993796644786394,0,0,4.092145949288806,6.1603458876211565,CUX1,4,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Biological_Process_2021,iron ion transport (GO:0006826),1/50,0.2219269115603851,0.2993796644786394,0,0,4.092145949288806,6.1603458876211565,SLC11A1,4,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Biological_Process_2021,regulation of axonogenesis (GO:0050770),1/51,0.2258270216564654,0.302861472969185,0,0,4.01010101010101,5.966974015935645,SIPA1L1,4,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Biological_Process_2021,negative regulation of transport (GO:0051051),1/51,0.2258270216564654,0.302861472969185,0,0,4.01010101010101,5.966974015935645,DYSF,4,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Biological_Process_2021,cholesterol transport (GO:0030301),1/51,0.2258270216564654,0.302861472969185,0,0,4.01010101010101,5.966974015935645,CD36,4,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Biological_Process_2021,regulation of protein modification process (GO:0031399),1/51,0.2258270216564654,0.302861472969185,0,0,4.01010101010101,5.966974015935645,ATG7,4,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Biological_Process_2021,positive regulation of actin filament bundle assembly (GO:0032233),1/51,0.2258270216564654,0.302861472969185,0,0,4.01010101010101,5.966974015935645,LPAR1,4,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Molecular_Function_2021,nuclear receptor coactivator activity (GO:0030374),1/53,0.233569272224541,0.3041276317697016,0,0,3.8554778554778553,5.606931137649977,NCOA1,4,100,human,GO_Molecular_Function_2021,0.45684799000464693
GO_Molecular_Function_2021,zinc ion binding (GO:0008270),3/336,0.2365582097464298,0.3041276317697016,0,0,1.817312157518343,2.6197662790003693,TET2;S100A9;S100A8,4,100,human,GO_Molecular_Function_2021,0.45684799000464693
GO_Molecular_Function_2021,flavin adenine dinucleotide binding (GO:0050660),1/55,0.2412348616553018,0.3041276317697016,0,0,3.7123082678638233,5.278844037828421,DPYD,4,100,human,GO_Molecular_Function_2021,0.45684799000464693
GO_Molecular_Function_2021,metalloexopeptidase activity (GO:0008235),1/55,0.2412348616553018,0.3041276317697016,0,0,3.7123082678638233,5.278844037828421,AGTPBP1,4,100,human,GO_Molecular_Function_2021,0.45684799000464693
GO_Molecular_Function_2021,protein heterodimerization activity (GO:0046982),2/188,0.2420091353163538,0.3041276317697016,0,0,2.163045863506693,3.068885786911037,IRAK3;MICU1,4,100,human,GO_Molecular_Function_2021,0.45684799000464693
GO_Molecular_Function_2021,GTP binding (GO:0005525),2/189,0.2438580650566493,0.3041276317697016,0,0,2.1513696387645966,3.035945977250269,LRRK2;RAB27A,4,100,human,GO_Molecular_Function_2021,0.45684799000464693
GO_Molecular_Function_2021,secondary active transmembrane transporter activity (GO:0015291),1/56,0.2450391435680432,0.3041276317697016,0,0,3.644628099173554,5.125576482532065,SLCO3A1,4,100,human,GO_Molecular_Function_2021,0.45684799000464693
GO_Molecular_Function_2021,microtubule motor activity (GO:0003777),1/56,0.2450391435680432,0.3041276317697016,0,0,3.644628099173554,5.125576482532065,KIF13A,4,100,human,GO_Molecular_Function_2021,0.45684799000464693
GO_Molecular_Function_2021,RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629),2/190,0.2457076347065951,0.3041276317697016,0,0,2.139817629179331,3.00347568499149,NCOA1;MAPK14,4,100,human,GO_Molecular_Function_2021,0.45684799000464693
GO_Biological_Process_2021,positive regulation of cellular biosynthetic process (GO:0031328),2/180,0.2272471444291937,0.3044104105072513,0,0,2.2611786287548727,3.350427066998389,ZEB2;CD36,4,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Biological_Process_2021,negative regulation of cellular biosynthetic process (GO:0031327),1/52,0.2297077768169888,0.3052135738262768,0,0,3.9312735195088138,5.782696221966044,FYN,4,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Biological_Process_2021,cartilage development (GO:0051216),1/52,0.2297077768169888,0.3052135738262768,0,0,3.9312735195088138,5.782696221966044,RUNX1,4,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Biological_Process_2021,negative regulation of protein metabolic process (GO:0051248),1/52,0.2297077768169888,0.3052135738262768,0,0,3.9312735195088138,5.782696221966044,IRAK3,4,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Biological_Process_2021,regulation of exocytosis (GO:0017157),1/52,0.2297077768169888,0.3052135738262768,0,0,3.9312735195088138,5.782696221966044,RAB27A,4,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Biological_Process_2021,endocytic recycling (GO:0032456),1/52,0.2297077768169888,0.3052135738262768,0,0,3.9312735195088138,5.782696221966044,ACAP2,4,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Biological_Process_2021,glycolipid metabolic process (GO:0006664),1/52,0.2297077768169888,0.3052135738262768,0,0,3.9312735195088138,5.782696221966044,ST6GALNAC3,4,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Biological_Process_2021,signal transduction in response to DNA damage (GO:0042770),1/52,0.2297077768169888,0.3052135738262768,0,0,3.9312735195088138,5.782696221966044,MAPK14,4,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Molecular_Function_2021,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides (GO:0016811)",1/57,0.2488245414130006,0.3058468321534799,0,0,3.5793650793650795,4.978922896997587,VNN2,4,100,human,GO_Molecular_Function_2021,0.4568913699363805
GO_Biological_Process_2021,bicellular tight junction assembly (GO:0070830),1/53,0.233569272224541,0.3085587163564708,0,0,3.8554778554778553,5.606931137649977,MPP7,4,100,human,GO_Biological_Process_2021,0.4586225874070495
GO_Biological_Process_2021,cardiac muscle tissue development (GO:0048738),1/53,0.233569272224541,0.3085587163564708,0,0,3.8554778554778553,5.606931137649977,AKAP13,4,100,human,GO_Biological_Process_2021,0.4586225874070495
GO_Biological_Process_2021,positive regulation of B cell activation (GO:0050871),1/53,0.233569272224541,0.3085587163564708,0,0,3.8554778554778553,5.606931137649977,VAV3,4,100,human,GO_Biological_Process_2021,0.4586225874070495
GO_Biological_Process_2021,positive regulation of chemokine production (GO:0032722),1/53,0.233569272224541,0.3085587163564708,0,0,3.8554778554778553,5.606931137649977,IL17RA,4,100,human,GO_Biological_Process_2021,0.4586225874070495
GO_Biological_Process_2021,positive regulation of NIK/NF-kappaB signaling (GO:1901224),1/53,0.233569272224541,0.3085587163564708,0,0,3.8554778554778553,5.606931137649977,NLRP12,4,100,human,GO_Biological_Process_2021,0.4586225874070495
GO_Cellular_Component_2021,melanosome (GO:0042470),1/28,0.1310292553948657,0.3107659382218126,0,0,7.434717545828657,15.109834134055738,RAB27A,4,100,human,GO_Cellular_Component_2021,0.45880119102255096
GO_Cellular_Component_2021,mitochondrial envelope (GO:0005740),2/127,0.1328465079421489,0.3107659382218126,0,0,3.2285714285714286,6.5170680254594,LRRK2;MICU1,4,100,human,GO_Cellular_Component_2021,0.45880119102255096
GO_Cellular_Component_2021,secretory vesicle (GO:0099503),1/29,0.13538019382269,0.3111369366802174,0,0,7.1688311688311686,14.335283778329618,RAB27A,4,100,human,GO_Cellular_Component_2021,0.4588326385338547
GO_Biological_Process_2021,"regulation of alternative mRNA splicing, via spliceosome (GO:0000381)",1/54,0.2374116024468537,0.3118404114519315,0,0,3.7825424051839143,5.43914439332398,MBNL1,4,100,human,GO_Biological_Process_2021,0.45914610199547384
GO_Biological_Process_2021,regulation of focal adhesion assembly (GO:0051893),1/54,0.2374116024468537,0.3118404114519315,0,0,3.7825424051839143,5.43914439332398,MAP4K4,4,100,human,GO_Biological_Process_2021,0.45914610199547384
GO_Biological_Process_2021,negative regulation of viral genome replication (GO:0045071),1/54,0.2374116024468537,0.3118404114519315,0,0,3.7825424051839143,5.43914439332398,SRPK2,4,100,human,GO_Biological_Process_2021,0.45914610199547384
GO_Biological_Process_2021,inorganic anion transport (GO:0015698),1/54,0.2374116024468537,0.3118404114519315,0,0,3.7825424051839143,5.43914439332398,SLC11A1,4,100,human,GO_Biological_Process_2021,0.45914610199547384
GO_Biological_Process_2021,unsaturated fatty acid metabolic process (GO:0033559),1/54,0.2374116024468537,0.3118404114519315,0,0,3.7825424051839143,5.43914439332398,CYP1B1,4,100,human,GO_Biological_Process_2021,0.45914610199547384
GO_Biological_Process_2021,negative regulation of cytokine-mediated signaling pathway (GO:0001960),1/55,0.2412348616553018,0.3154187029388228,0,0,3.7123082678638233,5.278844037828421,IRAK3,4,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,regulation of blood vessel endothelial cell migration (GO:0043535),1/55,0.2412348616553018,0.3154187029388228,0,0,3.7123082678638233,5.278844037828421,MAPK14,4,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,ceramide metabolic process (GO:0006672),1/55,0.2412348616553018,0.3154187029388228,0,0,3.7123082678638233,5.278844037828421,ST6GALNAC3,4,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,glycoprotein metabolic process (GO:0009100),1/55,0.2412348616553018,0.3154187029388228,0,0,3.7123082678638233,5.278844037828421,ST6GALNAC3,4,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,blood vessel morphogenesis (GO:0048514),1/56,0.2450391435680432,0.3189398376599928,0,0,3.644628099173554,5.125576482532065,CYP1B1,4,100,human,GO_Biological_Process_2021,0.4618370381787569
GO_Biological_Process_2021,peptidyl-tyrosine modification (GO:0018212),1/56,0.2450391435680432,0.3189398376599928,0,0,3.644628099173554,5.125576482532065,FYN,4,100,human,GO_Biological_Process_2021,0.4618370381787569
GO_Biological_Process_2021,glycosaminoglycan catabolic process (GO:0006027),1/56,0.2450391435680432,0.3189398376599928,0,0,3.644628099173554,5.125576482532065,VCAN,4,100,human,GO_Biological_Process_2021,0.4618370381787569
GO_Biological_Process_2021,tight junction assembly (GO:0120192),1/56,0.2450391435680432,0.3189398376599928,0,0,3.644628099173554,5.125576482532065,MPP7,4,100,human,GO_Biological_Process_2021,0.4618370381787569
GO_Biological_Process_2021,post-translational protein modification (GO:0043687),3/345,0.2485484070991089,0.3220412328547065,0,0,1.7686742629770302,2.4622026678526354,COP1;VCAN;FBXL5,4,100,human,GO_Biological_Process_2021,0.4626031313728246
GO_Biological_Process_2021,arachidonic acid metabolic process (GO:0019369),1/57,0.2488245414130006,0.3220412328547065,0,0,3.5793650793650795,4.978922896997587,CYP1B1,4,100,human,GO_Biological_Process_2021,0.4626031313728246
GO_Biological_Process_2021,positive regulation of cell junction assembly (GO:1901890),1/57,0.2488245414130006,0.3220412328547065,0,0,3.5793650793650795,4.978922896997587,MAP4K4,4,100,human,GO_Biological_Process_2021,0.4626031313728246
GO_Biological_Process_2021,positive regulation of interferon-gamma production (GO:0032729),1/57,0.2488245414130006,0.3220412328547065,0,0,3.5793650793650795,4.978922896997587,SLC11A1,4,100,human,GO_Biological_Process_2021,0.4626031313728246
GO_Biological_Process_2021,icosanoid metabolic process (GO:0006690),1/57,0.2488245414130006,0.3220412328547065,0,0,3.5793650793650795,4.978922896997587,CYP1B1,4,100,human,GO_Biological_Process_2021,0.4626031313728246
GO_Cellular_Component_2021,asymmetric synapse (GO:0032279),2/133,0.1430547538373086,0.3231064267704729,0,0,3.07976320299112,5.988685251990531,SIPA1L1;FYN,4,100,human,GO_Cellular_Component_2021,0.46305646692562824
GO_Biological_Process_2021,negative regulation of hydrolase activity (GO:0051346),1/58,0.2525911479606718,0.3250836747296538,0,0,3.5163919900762006,4.8384959983786695,LRRK2,4,100,human,GO_Biological_Process_2021,0.46450562086860436
GO_Biological_Process_2021,negative regulation of neuron projection development (GO:0010977),1/58,0.2525911479606718,0.3250836747296538,0,0,3.5163919900762006,4.8384959983786695,LPAR1,4,100,human,GO_Biological_Process_2021,0.46450562086860436
GO_Biological_Process_2021,chordate embryonic development (GO:0043009),1/58,0.2525911479606718,0.3250836747296538,0,0,3.5163919900762006,4.8384959983786695,MBNL1,4,100,human,GO_Biological_Process_2021,0.46450562086860436
GO_Biological_Process_2021,nucleosome assembly (GO:0006334),1/58,0.2525911479606718,0.3250836747296538,0,0,3.5163919900762006,4.8384959983786695,PADI4,4,100,human,GO_Biological_Process_2021,0.46450562086860436
GO_Biological_Process_2021,positive regulation of protein binding (GO:0032092),1/58,0.2525911479606718,0.3250836747296538,0,0,3.5163919900762006,4.8384959983786695,LRRK2,4,100,human,GO_Biological_Process_2021,0.46450562086860436
GO_Molecular_Function_2021,syntaxin binding (GO:0019905),1/62,0.2674715018007107,0.3264996953015572,0,0,3.285146547441629,4.332261561529935,LRRK2,4,100,human,GO_Molecular_Function_2021,0.464896187494935
GO_Cellular_Component_2021,postsynaptic density (GO:0014069),2/138,0.151685215687714,0.3288007736750791,0,0,2.9657863145258103,5.59331833808979,SIPA1L1;FYN,4,100,human,GO_Cellular_Component_2021,0.4662905224335867
GO_Cellular_Component_2021,heterotrimeric G-protein complex (GO:0005834),1/33,0.152569319997184,0.3288007736750791,0,0,6.271464646464646,11.79120788980768,GNAQ,4,100,human,GO_Cellular_Component_2021,0.4662905224335867
GO_Cellular_Component_2021,dendrite (GO:0030425),3/270,0.153105703772365,0.3288007736750791,0,0,2.274180470288428,4.26778784074879,LRRK2;RAB27A;FYN,4,100,human,GO_Cellular_Component_2021,0.4662905224335867
GO_Biological_Process_2021,regulation of secretion by cell (GO:1903530),1/59,0.256339055642632,0.328801380868985,0,0,3.4555903866248694,4.703937185372145,MCTP2,4,100,human,GO_Biological_Process_2021,0.4662905224335867
GO_Biological_Process_2021,response to reactive oxygen species (GO:0000302),1/59,0.256339055642632,0.328801380868985,0,0,3.4555903866248694,4.703937185372145,FYN,4,100,human,GO_Biological_Process_2021,0.4662905224335867
GO_Biological_Process_2021,selective autophagy (GO:0061912),1/59,0.256339055642632,0.328801380868985,0,0,3.4555903866248694,4.703937185372145,WDFY3,4,100,human,GO_Biological_Process_2021,0.4662905224335867
GO_Cellular_Component_2021,Cul4-RING E3 ubiquitin ligase complex (GO:0080008),1/34,0.1568134700259566,0.331331686667747,0,0,6.081114172023263,11.266469699963473,COP1,4,100,human,GO_Cellular_Component_2021,0.467934123040244
GO_Biological_Process_2021,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193),1/60,0.2600683562676618,0.3317316366614175,0,0,3.396849854476973,4.574913980988086,LPAR1,4,100,human,GO_Biological_Process_2021,0.46812396646271
GO_Biological_Process_2021,apical junction assembly (GO:0043297),1/60,0.2600683562676618,0.3317316366614175,0,0,3.396849854476973,4.574913980988086,MPP7,4,100,human,GO_Biological_Process_2021,0.46812396646271
GO_Biological_Process_2021,cellular response to chemokine (GO:1990869),1/60,0.2600683562676618,0.3317316366614175,0,0,3.396849854476973,4.574913980988086,DOCK8,4,100,human,GO_Biological_Process_2021,0.46812396646271
GO_Biological_Process_2021,peptidyl-threonine phosphorylation (GO:0018107),1/60,0.2600683562676618,0.3317316366614175,0,0,3.396849854476973,4.574913980988086,LRRK2,4,100,human,GO_Biological_Process_2021,0.46812396646271
GO_Biological_Process_2021,homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156),1/60,0.2600683562676618,0.3317316366614175,0,0,3.396849854476973,4.574913980988086,EMB,4,100,human,GO_Biological_Process_2021,0.46812396646271
GO_Biological_Process_2021,"regulation of DNA-templated transcription, initiation (GO:2000142)",1/61,0.2637791413086752,0.3349761661751761,0,0,3.34006734006734,4.451117734093463,AGO4,4,100,human,GO_Biological_Process_2021,0.4697626829354821
